"interaction_name","lig_contributor","receptor_subunit","lig_contributor_group","lig_contributor_coeff","receptor_subunit_group","receptor_subunit_coeff","interaction_type","ligand_type","source"
"Glutamate-Glu-SLC17A7_GLS2_GRIA2","SLC17A7;GLS2","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRIA2","SLC17A8;GLS2","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRIA2","GLS2;SLC1A1","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRIA2","GLS2;SLC1A2","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRIA2","GLS2;SLC1A3","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS2_GRIA2","SLC1A6;GLS2","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRIA2","GLS2;SLC1A7","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIA3","SLC17A6;GLS","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIA3","SLC17A7;GLS","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIA3","SLC17A8;GLS","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIA3","GLS;SLC1A1","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIA3","GLS;SLC1A2","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRIA3","GLS;SLC1A3","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS_GRIA3","SLC1A6;GLS","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRIA3","GLS;SLC1A7","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRIA3","SLC17A6;GLS2","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRIA3","SLC17A7;GLS2","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRIA3","SLC17A8;GLS2","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRIA3","GLS2;SLC1A1","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRIA3","GLS2;SLC1A2","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRIA3","GLS2;SLC1A3","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS2_GRIA3","SLC1A6;GLS2","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRIA3","GLS2;SLC1A7","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIA4","SLC17A6;GLS","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIA4","SLC17A7;GLS","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIA4","SLC17A8;GLS","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIA4","GLS;SLC1A1","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIA4","GLS;SLC1A2","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRIA4","GLS;SLC1A3","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS_GRIA4","SLC1A6;GLS","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRIA4","GLS;SLC1A7","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRIA4","SLC17A6;GLS2","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRIA4","SLC17A7;GLS2","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRIA4","SLC17A8;GLS2","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRIA4","GLS2;SLC1A1","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRIA4","GLS2;SLC1A2","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRIA4","GLS2;SLC1A3","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS2_GRIA4","SLC1A6;GLS2","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRIA4","GLS2;SLC1A7","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-NRXN1_CBLN1_GRID2","NRXN1;CBLN1","GRID2","1;1","1","1","1","Non-protein Signaling","secreted","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIK1","SLC17A6;GLS","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIK1","SLC17A7;GLS","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIK1","SLC17A8;GLS","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIK1","GLS;SLC1A1","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIK1","GLS;SLC1A2","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRIK1","GLS;SLC1A3","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS_GRIK1","SLC1A6;GLS","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRIK1","GLS;SLC1A7","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRIK1","SLC17A6;GLS2","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRIK1","SLC17A7;GLS2","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRIK1","SLC17A8;GLS2","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRIK1","GLS2;SLC1A1","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRIK1","GLS2;SLC1A2","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRIK1","GLS2;SLC1A3","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS2_GRIK1","SLC1A6;GLS2","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRIK1","GLS2;SLC1A7","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIK2","SLC17A6;GLS","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIK2","SLC17A7;GLS","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIK2","SLC17A8;GLS","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIK2","GLS;SLC1A1","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIK2","GLS;SLC1A2","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRIK2","GLS;SLC1A3","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS_GRIK2","SLC1A6;GLS","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRIK2","GLS;SLC1A7","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRIK2","SLC17A6;GLS2","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRIK2","SLC17A7;GLS2","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRIK2","SLC17A8;GLS2","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRIK2","GLS2;SLC1A1","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRIK2","GLS2;SLC1A2","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRIK2","GLS2;SLC1A3","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS2_GRIK2","SLC1A6;GLS2","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRIK2","GLS2;SLC1A7","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIK3","SLC17A6;GLS","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIK3","SLC17A7;GLS","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIK3","SLC17A8;GLS","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIK3","GLS;SLC1A1","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIK3","GLS;SLC1A2","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRIK3","GLS;SLC1A3","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS_GRIK3","SLC1A6;GLS","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRIK3","GLS;SLC1A7","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRIK3","SLC17A6;GLS2","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRIK3","SLC17A7;GLS2","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRIK3","SLC17A8;GLS2","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRIK3","GLS2;SLC1A1","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRIK3","GLS2;SLC1A2","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRIK3","GLS2;SLC1A3","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS2_GRIK3","SLC1A6;GLS2","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRIK3","GLS2;SLC1A7","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRM1","SLC17A6;GLS","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRM1","SLC17A7;GLS","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRM1","SLC17A8;GLS","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRM1","GLS;SLC1A1","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRM1","GLS;SLC1A2","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRM1","GLS;SLC1A3","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS_GRM1","SLC1A6;GLS","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRM1","GLS;SLC1A7","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRM1","SLC17A6;GLS2","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRM1","SLC17A7;GLS2","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRM1","SLC17A8;GLS2","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRM1","GLS2;SLC1A1","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRM1","GLS2;SLC1A2","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRM1","GLS2;SLC1A3","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS2_GRM1","SLC1A6;GLS2","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRM1","GLS2;SLC1A7","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRM2","SLC17A6;GLS","GRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRM2","SLC17A7;GLS","GRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRM2","SLC17A8;GLS","GRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRM2","GLS;SLC1A1","GRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRM2","GLS;SLC1A2","GRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRM2","GLS;SLC1A3","GRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS_GRM2","SLC1A6;GLS","GRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRM2","GLS;SLC1A7","GRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRM2","SLC17A6;GLS2","GRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRM2","SLC17A7;GLS2","GRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRM2","SLC17A8;GLS2","GRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRM2","GLS2;SLC1A1","GRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRM2","GLS2;SLC1A2","GRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRM2","GLS2;SLC1A3","GRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS2_GRM2","SLC1A6;GLS2","GRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRM2","GLS2;SLC1A7","GRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRM3","SLC17A6;GLS","GRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRM3","SLC17A7;GLS","GRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRM3","SLC17A8;GLS","GRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRM3","GLS;SLC1A1","GRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRM3","GLS;SLC1A2","GRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRM3","GLS;SLC1A3","GRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS_GRM3","SLC1A6;GLS","GRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRM3","GLS;SLC1A7","GRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRM3","SLC17A6;GLS2","GRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRM3","SLC17A7;GLS2","GRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRM3","SLC17A8;GLS2","GRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRM3","GLS2;SLC1A1","GRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRM3","GLS2;SLC1A2","GRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRM3","GLS2;SLC1A3","GRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS2_GRM3","SLC1A6;GLS2","GRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRM3","GLS2;SLC1A7","GRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRM4","SLC17A6;GLS","GRM4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRM4","SLC17A7;GLS","GRM4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRM4","SLC17A8;GLS","GRM4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRM4","GLS;SLC1A1","GRM4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRM4","GLS;SLC1A2","GRM4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRM4","GLS;SLC1A3","GRM4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS_GRM4","SLC1A6;GLS","GRM4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRM4","GLS;SLC1A7","GRM4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRM4","SLC17A6;GLS2","GRM4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRM4","SLC17A7;GLS2","GRM4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRM4","SLC17A8;GLS2","GRM4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRM4","GLS2;SLC1A1","GRM4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRM4","GLS2;SLC1A2","GRM4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRM4","GLS2;SLC1A3","GRM4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS2_GRM4","SLC1A6;GLS2","GRM4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRM4","GLS2;SLC1A7","GRM4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRM5","SLC17A6;GLS","GRM5","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRM5","SLC17A7;GLS","GRM5","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRM5","SLC17A8;GLS","GRM5","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRM5","GLS;SLC1A1","GRM5","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRM5","GLS;SLC1A2","GRM5","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRM5","GLS;SLC1A3","GRM5","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS_GRM5","SLC1A6;GLS","GRM5","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRM5","GLS;SLC1A7","GRM5","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRM5","SLC17A6;GLS2","GRM5","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRM5","SLC17A7;GLS2","GRM5","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRM5","SLC17A8;GLS2","GRM5","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRM5","GLS2;SLC1A1","GRM5","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRM5","GLS2;SLC1A2","GRM5","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRM5","GLS2;SLC1A3","GRM5","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS2_GRM5","SLC1A6;GLS2","GRM5","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRM5","GLS2;SLC1A7","GRM5","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRM6","SLC17A6;GLS","GRM6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRM6","SLC17A7;GLS","GRM6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRM6","SLC17A8;GLS","GRM6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRM6","GLS;SLC1A1","GRM6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRM6","GLS;SLC1A2","GRM6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRM6","GLS;SLC1A3","GRM6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS_GRM6","SLC1A6;GLS","GRM6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRM6","GLS;SLC1A7","GRM6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRM6","SLC17A6;GLS2","GRM6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRM6","SLC17A7;GLS2","GRM6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRM6","SLC17A8;GLS2","GRM6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRM6","GLS2;SLC1A1","GRM6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRM6","GLS2;SLC1A2","GRM6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRM6","GLS2;SLC1A3","GRM6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS2_GRM6","SLC1A6;GLS2","GRM6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRM6","GLS2;SLC1A7","GRM6","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRM7","SLC17A6;GLS","GRM7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRM7","SLC17A7;GLS","GRM7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRM7","SLC17A8;GLS","GRM7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRM7","GLS;SLC1A1","GRM7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRM7","GLS;SLC1A2","GRM7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRM7","GLS;SLC1A3","GRM7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A6_GLS_GRM7","SLC1A6;GLS","GRM7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRM7","GLS;SLC1A7","GRM7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRM7","SLC17A6;GLS2","GRM7","1;1","1","1","1","Non-protein Signaling","","CellChat"
